gene	Mock.Col0.rna	ABA.Col0.rna	Mock.g7g8.rna	ABA.g7g8.rna	Mock_Col0.ribo	ABA_Col0.ribo	Mock_g7g8.ribo	ABA_g7g8.ribo
AT3G49430	18.36379967	11.63903519	19.96757213	15.33193932	31.51118758	21.95311711	28.34837555	25.86208882
AT3G14380	0.937652817	0.49926101	0.670943926	0.489340387	0.201343119	0.300703957	0.247644969	0.241001668
AT3G25910	26.17649058	30.58739297	24.20044571	26.83503129	6.947044527	4.786336886	11.66163426	7.147823944
AT3G50560	2.778877466	0.716030706	2.921278945	1.555987738	9.048460284	3.318650373	7.910260801	4.86906973
AT3G50630	21.52442048	18.37743143	18.65060133	16.756996	19.82348617	14.57508739	23.65060651	14.00828204
AT3G46470	0	0	0	0	0.147104958	0	0.220072763	0
AT3G09260	2150.343031	1995.195056	2173.997132	1773.041399	3588.288394	2765.708533	2742.062305	2525.883054
AT3G04740	10.64963773	8.451418561	8.489691378	9.892430186	5.76723043	4.232395026	4.548771394	3.519946264
AT3G45851	0	0	0	0	0	0	0	0
AT3G51320	5.625532586	3.627671754	3.494758892	3.43131063	0.480968066	0.35032783	0.461815485	0.220435152
AT3G14750	3.294629102	3.816425616	3.722361485	3.489524841	3.769069739	3.030139482	4.303876885	4.149501061
AT3G58480	0.138181589	0	0	0	0.050322334	0.089173065	0	0
AT3G52150	299.5665261	242.5741037	271.0040023	220.4813218	191.5720399	154.7459903	170.3837549	167.0142133
AT3G22337	0	0	0	0	0	0	0	0
AT3G07940	9.564023099	9.106446318	7.204144595	10.29336558	2.579478986	3.827341806	3.885591536	4.062965521
AT3G48040	2.538648613	3.313402676	4.02424494	3.554550431	3.785801639	2.55527677	4.120603261	3.93572153
AT3G42800	1.882825271	0.750976245	1.753110114	0.966574074	1.007336938	0.700910517	1.868477367	0.076422473
AT3G61510	0	0.029869859	0.068296486	0.048471062	0	0	0	0.136746795
AT3G06660	8.776459184	8.332920429	7.776363966	7.121763352	5.067446182	3.304877699	4.020970984	2.537393153
AT3G24290	0	0	0.053269052	0	0.509418255	0	0.148786722	0.22653733
AT3G62830	18.93934264	13.03137529	17.46099567	15.24260581	44.40214228	38.95180608	33.74291255	32.3289003
AT3G07880	25.83300888	31.08906846	24.21009752	30.66257718	24.94363632	25.47211542	26.58608138	29.69658973
AT3G21120	0	0	0	0	0.090333488	0	0.055612906	0
AT3G14570	2.184437856	2.080376437	1.695611576	2.297396969	0.382897259	0.573990008	0.512544453	0.646820391
AT3G26310	5.616045286	4.894400895	5.922967569	5.654377218	0.804205573	0.997687921	1.509908459	1.524846824
AT3G20040	2.395700868	2.116212752	1.754536407	2.512336427	1.670239287	0.942206625	2.808719605	1.676719442
AT3G05890	12.99698034	47.38675256	14.4534144	29.00688067	11.42988766	26.46137585	8.791136621	26.8059486
AT3G51460	14.31477814	13.64447438	14.83778744	16.85555907	25.48098872	26.29961332	21.53351126	31.51278606
AT3G27390	23.49631853	17.65002865	20.41273178	16.60367412	7.678671758	9.645170598	9.104267602	5.019766194
AT3G07510	0.723592678	0.240025785	1.124489507	0.899285627	0.210663263	0	0	0.120411618
AT3G11590	13.94239846	13.98198711	11.57832709	15.87332604	7.44148054	8.997841992	9.689142783	9.148692747
AT3G14900	28.37835777	9.256455945	22.20177629	9.659535537	22.28602389	7.068643032	29.69308098	7.062153275
AT3G23600	29.94388191	30.64729159	21.75088316	37.45063217	110.4053229	154.9751257	98.95714591	191.7316757
AT3G10780	0	0	0.056103805	0.060695592	0	0.272285126	0.112830066	0
AT3G46060	34.48914858	36.14551411	29.64657522	33.59111226	51.88227083	47.84739076	47.27954864	51.66302612
AT3G45970	18.25077376	16.90424844	20.31761447	19.5572821	11.8889188	10.88345204	14.37893554	13.79539916
AT3G14940	39.43318836	24.47946194	48.71502594	30.61144706	45.53785562	32.72873821	60.04818387	35.96308711
AT3G26200	0.18486344	0	0.029646787	0	0.103977404	0	0.078328996	0
AT3G11773	0.18836613	0.042443062	0.225535132	0.284338015	0.097370576	0.210437816	0.11768597	0.106460183
AT3G56100	4.455273686	3.473262362	3.15215801	2.400375719	1.591044381	1.517813988	1.034072109	1.080284
AT3G47120	14.01554638	12.18936744	11.54708278	11.79419548	11.63494352	7.726200016	14.97434479	8.943450255
AT3G17090	21.81136163	20.31072182	19.75561975	21.06795472	9.681738675	11.61109824	12.39939955	9.469375581
AT3G56250	1.766042873	2.644207583	2.028248085	1.912568319	2.490472397	1.805542777	1.335921385	2.459818032
AT3G01329	0.641812121	1.515039497	0	0	0	0	0.243097506	0
AT3G10030	12.73072043	11.28767192	10.02302271	11.28401684	4.752525718	5.308143804	7.948124085	5.463544327
AT3G04854	0.817884161	0.770889427	0.687694482	0.196213493	0.1525835	0	0.112042147	0
AT3G14520	0.140302489	0.167859296	0.018696835	0.099669192	0.295166606	0.837162794	0.264204607	0.42387057
AT3G03570	9.635075634	8.264399313	8.364141443	8.462788299	4.951642384	2.89502079	4.675603565	3.6444233
AT3G03640	27.8688184	33.59617181	28.21223493	40.58189673	43.99817297	63.38950343	56.67576628	65.62435378
AT3G42170	26.1100651	25.833291	22.71935739	25.49519358	23.82850949	18.13817085	21.89500221	20.96811267
AT3G28620	0.473390788	0.950188251	0.419314628	0.102597269	0	0	0.158943687	0.126230673
AT3G15120	5.3868377	5.175025446	4.70790482	5.076033078	3.428607561	2.919515191	3.854251933	2.767545621
AT3G15880	12.29325165	13.58156345	11.86515867	14.82921267	9.605937224	10.0044464	7.69191237	8.442046851
AT3G08950	6.019538508	3.514913902	4.924314995	3.712692853	7.307448847	5.615757068	7.546515936	3.838307782
AT3G07190	5.462541383	4.622993045	5.009611239	4.840306833	2.823456966	2.644566297	3.688358218	3.500110247
AT3G62170	0	0	0	0	0	0	0	0
AT3G54580	107.6287628	112.8187773	118.2497219	108.3559461	75.39959697	73.48292881	68.35896669	70.35181136
AT3G62950	0.716892045	0.060396578	0.091926106	0.277145073	0.45945498	0.273276886	0.131039502	0.260350762
AT3G58270	1.601487606	1.588394496	1.166975656	2.108545723	8.709443672	13.22692492	8.887939782	18.70561161
AT3G26570	161.4038223	138.8983429	143.3245837	113.996326	76.08471493	52.60515421	73.571327	64.11713141
AT3G51642	0.305642159	1.283976579	0.31995024	0.810527461	0.368680854	1.005259439	0	0.428687347
AT3G54020	4.804373004	4.698135214	4.826338394	4.943735457	3.31317367	3.967257753	2.754521837	2.689281827
AT3G54840	5.637205987	6.117665479	4.661736578	6.518404786	28.65359128	27.46105624	19.57321645	28.78533383
AT3G07090	28.30553643	29.32830675	23.34468486	28.56077681	44.84658324	58.2510912	52.00737628	51.41287746
AT3G62680	81.67303577	77.22002984	84.33660251	88.78514883	123.7347	129.8884946	109.9116202	146.6547923
AT3G12800	70.67271714	81.77847551	60.25059984	84.81055398	60.35507936	77.1423171	57.08791044	81.93907195
AT3G25870	5.159347046	5.721292003	3.231258424	4.211812856	5.717997122	6.992292184	3.834168719	3.921178633
AT3G17980	0.027507414	0.103980459	0.026399606	0.061038557	0.058413617	0	0.053092109	0
AT3G44766	0	0	0	0.203629436	0	0	0	0
AT3G45050	16.51408003	13.26761773	15.41204153	9.938931921	11.75738756	7.671346578	7.315273593	7.274538903
AT3G50020	0	0	0	0	0	0	0	0
AT3G12620	21.7790341	21.67833911	17.23560189	21.3879755	5.768695704	7.115502526	8.26622817	7.385609576
AT3G05850	12.23821171	9.732304698	11.57426576	11.09576032	13.79286673	15.77777685	13.43310667	10.49689669
AT3G14560	9.728769173	19.85795424	7.448287887	15.39383335	15.42320961	22.21459003	14.41930792	20.2111633
AT3G09860	26.98527938	18.47073858	22.01155001	20.90023614	168.8337402	156.7362502	169.4745985	138.2834327
AT3G59280	10.37967171	11.07597322	9.489973684	10.08125489	16.99864192	21.10558121	10.48780484	20.60343434
AT3G28150	0.744764648	2.935173885	1.154022553	2.060670166	0.063119096	0.149437487	0.424125483	0.289376889
AT3G10540	10.13878718	9.284906464	9.224761156	9.378128807	1.900151292	0.949116719	1.664433213	2.654443607
AT3G28050	19.33439078	18.85366713	17.43119524	21.88572286	16.25567162	15.79839656	15.21480282	16.33653594
AT3G15240	4.960063842	5.018966119	4.433163778	4.673711776	4.911753606	2.196488173	3.472648393	2.873914297
AT3G11400	75.31674011	53.12964872	64.903282	57.79496281	148.400996	102.2726241	121.5233701	103.1725962
AT3G53460	841.2914956	448.4525003	787.1067456	414.3977559	587.8238633	190.7850773	683.1634671	261.0140931
AT3G48980	2.850218985	3.038816398	2.913307567	3.032078378	1.584046631	2.824694554	1.366276041	1.61647652
AT3G01324	0	0	0	0	0	0.650444157	0.142758901	0
AT3G43505	0	0	0	0	0	0.558182575	0	0
AT3G59680	3.162372496	3.127124033	2.80226335	1.998181016	5.663898226	3.473058394	4.30868544	3.005343405
AT3G43083	0	0	0	0	0	0	0	0
AT3G53210	3.842969833	4.211993038	3.929081111	3.755445035	1.888842532	0.285494538	1.206606523	1.817832319
AT3G19610	0	0	0	0	0	0	0.055998159	0
AT3G10290	1.317925119	1.245307115	1.136141396	0.793447864	2.171437614	2.378909897	1.206354335	1.703809542
AT3G28810	0	0	0	0	0.114698686	0.236235174	0	0
AT3G03960	61.05192098	38.51174431	54.49490189	39.1018812	74.78025379	45.68642986	60.93205231	38.33350016
AT3G47940	5.753379731	4.275357689	5.507479043	5.661109917	2.019182048	2.661631282	3.072290584	2.101033983
AT3G50430	2.761154955	2.599394691	3.143683432	3.1091273	0.639585422	0.573888417	0.70736626	0.332138838
AT3G05770	0.913293824	0.316008614	0.917974034	0.930081571	0.35072975	0.120394729	0.897935006	0.284228358
AT3G17180	0	0	0	0.024029213	0.062003284	0.205768201	0.029410602	0
AT3G02210	3.581667161	4.270202906	2.638049824	2.986886973	2.220537758	4.028609193	2.244773848	1.984771873
AT3G48250	4.857273259	2.301548525	3.535061148	2.378768846	3.593115392	1.909629307	5.15596009	2.094593354
AT3G57700	0	0	0	0	0	0	0	0
AT3G46580	6.083373943	6.323307303	6.54328239	7.875951095	3.128585752	3.20680025	3.575708513	4.765283628
AT3G01910	62.04333441	61.91416421	55.54108587	67.9070867	66.3747421	67.71401881	61.65041062	72.3243212
AT3G15760	9.316415247	8.185425066	12.30635009	5.998057679	4.097467976	3.779212533	8.862425739	4.150493123
AT3G61898	13.95897009	13.02437959	10.52943875	15.3600309	0	0	0	0
AT3G25480	49.62633162	52.18780121	45.84580852	40.40182316	17.55806846	14.85724318	16.01194704	21.5652632
AT3G59970	155.2329647	148.2463048	151.7521852	145.1953428	86.87852042	67.91458563	87.79622667	73.90671907
AT3G50500	40.5471875	44.55832098	44.91783847	48.69737247	37.5515901	41.59169783	37.5458205	40.16234381
AT3G58400	0	0	0	0	0	0	0	0.127718611
AT3G44290	0.368503671	0.903900429	0.168788969	0.584291548	0.118077558	0.258989599	0.041067992	0.460960093
AT3G17712	1.048212435	1.025715216	0.943658832	0.935786806	0.073791651	0	0.096632233	0.205963289
AT3G52640	8.454377404	9.241895245	9.998705985	8.821562715	6.243930128	5.342213843	5.756194374	6.760971943
AT3G25850	0	0	0	0	0	0	0	0
AT3G21990	0	0	0	0	0.267129029	0	0	0
AT3G04080	14.32386026	13.08111167	13.37808654	12.46827458	14.60778424	12.37191753	13.61094472	10.44013953
AT3G18370	11.4894999	10.64833804	11.0862182	13.3273273	3.470956131	4.250772415	4.042260813	3.42653333
AT3G46230	0.22637746	0.79868187	0.248835919	0.798919842	1.349917037	1.208545237	0.34547654	1.837459191
AT3G09180	11.20294449	10.62754498	11.88036252	11.87439622	8.259621302	8.104868988	7.232333046	9.216770207
AT3G50700	5.481522751	4.769451168	5.056292768	6.213678632	4.215064233	3.720216453	3.456136787	3.431106266
AT3G47340	2.081778892	4.83967461	4.997896639	11.2620471	3.526555004	10.45023263	5.232515068	20.4052631
AT3G23685	0	0	0	0	0	0	0	0
AT3G15170	0.404195394	0.12696248	0.345783537	0.198522226	0.142820348	0	0	0.563340147
AT3G08580	1218.933835	868.7405934	938.9170631	811.6562389	653.4658257	405.5011192	622.4211438	592.4708657
AT3G44620	21.27321916	22.09752166	20.6354877	22.43368614	22.26084756	24.81590282	27.44855389	26.75604314
AT3G51310	13.95240807	17.75411009	14.17960398	14.98732834	9.434222961	14.12866297	10.61531744	9.79493427
AT3G18720	0.097779388	0.157966204	0.031508535	0.033443501	0.08629525	0	0	0
AT3G13790	73.65093919	43.4342679	77.76707691	51.38839675	89.43330616	80.33298419	97.47718092	64.39484749
AT3G53420	279.5789703	416.8403401	288.0327779	461.9393568	479.2873284	1108.668209	559.7163727	920.5705427
AT3G50060	18.75660218	9.79604329	27.13010301	15.35142756	9.063815155	4.342744759	20.77525296	6.99573628
AT3G04060	3.149678325	1.991320203	2.883572458	2.626850847	2.725707383	2.545312609	3.184343873	2.253060973
AT3G01311	0.107098636	0.039033701	0.032696562	0.040225159	0	0	0	0.195816927
AT3G23430	16.56089331	15.195277	13.56502407	13.3880097	8.607990302	11.46798641	7.944315327	7.898299965
AT3G48230	0	0	0	0	0.625144771	0.937007624	0.036985933	0.347281641
AT3G59540	113.2786536	59.18712413	107.5586094	65.21861312	176.8049996	78.4766571	130.03716	81.03518948
AT3G13650	37.36967352	41.42459006	42.98756323	38.49492338	39.51000825	45.71552585	39.74509452	51.54326563
AT3G54850	5.401234848	5.190751755	5.512673578	5.294099381	3.338297108	3.18090245	4.201275909	2.289991045
AT3G45170	0.119513084	0	0	0	0	0	0.089239315	0
AT3G04550	101.6298651	91.80516894	84.41758423	66.09000138	117.3710256	85.73609803	113.9387227	71.80062487
AT3G50440	43.17940627	85.19368664	45.22869692	100.1164668	44.31992903	74.33817466	48.58364932	134.1583743
AT3G61290	0	0	0	0	0.132705484	0	0	0.074831357
AT3G48360	33.40629919	23.43539818	57.08699404	45.86145721	16.88819162	7.244877328	28.22746612	29.05968466
AT3G48310	1.719414979	2.326946862	2.616963581	2.657167198	1.083633776	0.70134872	1.092046682	2.167435684
AT3G32410	0	0	0	0	0.285345267	2.881609448	0	0
AT3G16750	11.15434766	6.576731306	7.054217488	6.108773682	0.469127429	0.537838791	1.067258025	0.342134594
AT3G02180	62.64041806	70.58764193	68.61814553	69.56636416	81.64673154	88.95404937	65.96536666	87.82563184
AT3G63093	0.107413458	0	0	0	0	0	0	0.151482596
AT3G14395	2.350225441	2.617097558	1.598207624	1.500465065	0.71965914	0.305188191	0.960851434	0.189642786
AT3G63530	6.895090638	5.261282961	4.702039206	4.644231919	2.831048669	3.172870073	4.14975172	1.926610484
AT3G11310	0	0	0	0	0	0	0	0
AT3G19615	0	0	0.091072615	0.291857332	0.249428735	0	0	0
AT3G53140	0	0	0	0	0	0	0	0
AT3G46590	29.12160315	32.63592271	26.24182598	35.92480275	7.840499044	8.575088483	5.673944927	9.863770485
AT3G05730	264.9180537	212.0509977	268.9749403	216.7512752	129.6550509	113.3815297	94.47967339	100.1304558
AT3G62870	366.5889467	199.025791	323.3605283	194.3567841	218.7748972	102.3225714	162.5462351	87.21889504
AT3G48100	5.600802532	3.995325421	5.419994131	4.317004512	4.5770045	2.883217517	3.490627347	2.289382171
AT3G07350	19.26765088	27.57452586	28.04217032	31.33166047	13.99734889	31.95775786	18.79163125	36.77907413
AT3G11510	235.9371235	128.0676856	213.3500697	142.1644106	228.5359106	117.202545	191.6777098	114.729034
AT3G27040	0.120017603	0	0.140185936	0.04040026	0	0	0	0
AT3G18715	1.31259557	0.723445397	0.243150057	0.738568341	0.398910985	0.235737042	0.429231757	0
AT3G05180	9.332061593	12.30216779	8.172050742	6.02264644	6.304684943	5.610710318	4.393511646	6.709732008
AT3G15040	9.309512512	8.983958646	7.337241199	8.719503414	6.414356886	8.583136056	4.810782762	5.891035265
AT3G51830	4.81275479	6.054326888	4.257987588	6.299948122	6.356197114	11.24790553	8.212538234	9.918817015
AT3G22770	0	0	0	0	0	0	0	0
AT3G06320	13.74010233	8.553396145	11.24727637	8.821177019	14.97451836	12.33817284	18.70082325	10.46500467
AT3G57850	0	0	0	0	0	0	0	0
AT3G20015	15.78674732	15.19121894	13.68523894	13.45687326	13.07970331	11.63744357	12.31302607	13.2754227
AT3G24160	46.71608335	49.74192243	42.45028318	48.53508201	75.92296965	81.10274304	79.22650875	83.64442458
AT3G61710	8.563523585	10.22689768	8.893955961	10.6177497	7.51489594	6.687781107	8.15100252	10.88926315
AT3G52510	0	0	0	0	0	0.399989101	0.292600879	0.11637171
AT3G13380	4.356508373	4.270094987	3.241306289	3.825195522	1.799767338	2.237804702	1.671262345	2.256045166
AT3G61140	18.7957888	17.11882187	17.8763471	15.72288484	26.49590894	23.24870336	28.71783804	24.75780232
AT3G09830	3.341747526	2.614779196	3.411723137	3.483751872	2.362243609	1.539197778	3.476507814	2.468457812
AT3G13040	18.73988577	27.04594883	20.18068099	29.54419199	5.5570685	6.555382617	6.576865392	9.643043789
AT3G09430	0.780249058	1.277007697	1.345727322	0.789894406	0.464665351	0.121339883	0.195775108	0.691784956
AT3G14650	78.31156553	67.52787146	71.48524658	75.17376733	14.70112401	9.7845709	15.28390662	13.48832921
AT3G03847	0	0	0.13535705	0	0	0	0	0
AT3G14270	11.35875287	13.05055611	11.0365147	13.9295812	2.742373525	3.334198334	3.374345848	3.039318374
AT3G06250	8.116748103	7.143974677	6.804933469	7.022441593	3.238318404	3.793727703	2.87441178	2.39828426
AT3G29033	0	0	0	0	0	0	0	0
AT3G23800	17.74958887	2.995063879	16.042826	3.110704227	11.64422871	3.131725044	8.86755498	2.310917441
AT3G44006	0	0	0.301347097	0.130821646	0	0	0	0.319068168
AT3G15410	10.35482476	12.02893963	9.21400608	8.71131994	5.982951021	4.220185183	5.581979276	5.976221769
AT3G56480	12.58993508	9.15121226	12.10117794	7.216154083	9.183534574	4.910990442	9.594954089	4.494215482
AT3G10195	0	0	0	0	0	0	0	0
AT3G09720	9.561154445	3.654138326	7.363412505	4.534579296	6.420461516	3.438113621	4.801495531	2.223278543
AT3G49530	15.75075639	18.13473352	16.58702071	14.20084641	8.520589864	8.379602151	9.296321259	9.042019969
AT3G21060	10.17107727	8.67092525	8.044318393	8.108441353	8.518848816	7.880437365	8.942863208	7.920365024
AT3G57140	2.912646991	3.331945658	3.19885968	3.542900309	0.39934673	0.549289151	0.377267812	0.394523867
AT3G10380	9.835267163	10.28596723	9.229420068	10.13405967	12.32238103	11.87730027	11.55522404	14.0148757
AT3G15130	1.673971005	1.071990796	1.606309793	1.103673127	0.792928304	0.209865548	0.576620223	0.388385154
AT3G24670	17.41558984	17.36341079	15.59254839	18.21567161	17.5323532	16.33892029	19.14439052	18.72333952
AT3G13845	3.755466216	2.69055165	3.373318524	3.880118538	13.26703047	15.07277471	13.71031689	17.40790636
AT3G59320	2.790088	3.840540134	4.079460277	4.22959471	0.267793655	0.671900104	0.255327576	0.921192139
AT3G61740	2.443971653	2.657531244	2.545332265	2.821134986	1.51573217	1.095481615	1.632095542	1.429928439
AT3G57830	3.199374	2.683626418	3.128485353	2.86752942	2.246102775	1.130749947	2.503018265	2.396230903
AT3G29160	11.00206117	11.1610455	10.27422939	11.0594881	13.08952886	13.72661099	15.25065481	15.14926637
AT3G42950	10.24276553	9.315962132	8.450195435	9.960594473	5.143469986	5.18574766	7.206395719	6.271671203
AT3G11940	247.3846712	138.4603216	210.6565242	152.0078661	357.2067736	178.5690396	273.9383622	205.3979828
AT3G49440	0	0	0	0	0	0	0	0
AT3G44700	0.93218718	0.427021029	0.547561316	0.229998155	0.408665035	0.588806058	1.029809867	0.841652695
AT3G54240	0	0	0	0	0	0.176465792	0	0
AT3G28570	0.234685895	0.128644964	0.07335975	0.29343897	10.68448029	52.90012817	6.958543425	12.95485026
AT3G15220	6.318751306	7.012078431	5.261035646	6.272171986	1.27582251	1.124600202	1.334198285	1.231144959
AT3G47170	0	0	0	0	0.062731325	0.137593976	0.057016473	0
AT3G50530	23.39801588	22.23091372	20.61299919	19.85236602	10.51618336	9.391304461	10.27145998	9.077167642
AT3G47930	22.57566444	18.86542304	19.51990968	16.88644715	21.47538384	15.26705035	25.54750214	19.18923123
AT3G50340	26.42120495	18.05481798	22.76881568	21.51443212	16.31394822	12.88392396	15.69066054	17.64662381
AT3G49540	0	0	0	0.048707185	0	0.471098211	0.149033474	0.388703594
AT3G54010	15.66433783	23.2906132	15.28402744	20.62775586	14.88860267	17.68391621	16.0317032	18.41708345
AT3G04000	3.0264975	8.43988936	2.755099151	8.342833799	2.232419926	7.63622926	2.187146717	12.24298973
AT3G02810	0.018748793	0.042963306	0	0.037154168	0	0	0.026429896	0
AT3G02730	108.4826173	107.0649242	115.9111067	122.5661839	139.4507222	160.432367	119.3164235	189.0420309
AT3G27230	39.98412436	35.13854897	34.68589351	33.05745125	11.10984798	11.029737	12.68904046	8.261118562
AT3G43590	11.45460492	9.003903598	10.30691957	8.22005512	6.83397072	4.344417876	7.746743964	5.066815856
